Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,mouse_id_number,Organism,Platform,ReleaseDate,create_date,version,Sample Name,sex,source_name,SRA Study,strain,tissue
SRR21355232,RNA-Seq,300,1654652700,PRJNA875066,SAMN30602163,614464298,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX17360889,Illumina NovaSeq 6000,GSM6527313,PAIRED,cDNA,TRANSCRIPTOMIC,56,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:27:00Z,1,GSM6527313,female,Caudate putamen,SRP394927,C57BL/6JN,Caudate putamen
SRR21355233,RNA-Seq,300,3691613700,PRJNA875066,SAMN30602164,1364418230,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX17360888,Illumina NovaSeq 6000,GSM6527312,PAIRED,cDNA,TRANSCRIPTOMIC,55,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:41:00Z,1,GSM6527312,female,Caudate putamen,SRP394927,C57BL/6JN,Caudate putamen
SRR21355234,RNA-Seq,300,2703835500,PRJNA875066,SAMN30602165,1009184275,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX17360887,Illumina NovaSeq 6000,GSM6527311,PAIRED,cDNA,TRANSCRIPTOMIC,54,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:32:00Z,1,GSM6527311,female,Caudate putamen,SRP394927,C57BL/6JN,Caudate putamen
SRR21355235,RNA-Seq,300,7933796700,PRJNA875066,SAMN30602166,2903641781,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX17360886,Illumina NovaSeq 6000,GSM6527310,PAIRED,cDNA,TRANSCRIPTOMIC,53,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:18:00Z,1,GSM6527310,female,Caudate putamen,SRP394927,C57BL/6JN,Caudate putamen
SRR21355236,RNA-Seq,300,2201211300,PRJNA875066,SAMN30602167,799546058,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX17360885,Illumina NovaSeq 6000,GSM6527308,PAIRED,cDNA,TRANSCRIPTOMIC,52,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:25:00Z,1,GSM6527308,female,Caudate putamen,SRP394927,C57BL/6JN,Caudate putamen
SRR21355237,RNA-Seq,300,3484103100,PRJNA875066,SAMN30602168,1316952209,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX17360884,Illumina NovaSeq 6000,GSM6527307,PAIRED,cDNA,TRANSCRIPTOMIC,51,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:40:00Z,1,GSM6527307,female,Caudate putamen,SRP394927,C57BL/6JN,Caudate putamen
SRR21355238,RNA-Seq,300,7305119700,PRJNA875066,SAMN30602169,2685057828,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX17360883,Illumina NovaSeq 6000,GSM6527306,PAIRED,cDNA,TRANSCRIPTOMIC,50,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:57:00Z,1,GSM6527306,female,Caudate putamen,SRP394927,C57BL/6JN,Caudate putamen
SRR21355239,RNA-Seq,300,3615078300,PRJNA875066,SAMN30602170,1361384234,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX17360882,Illumina NovaSeq 6000,GSM6527305,PAIRED,cDNA,TRANSCRIPTOMIC,5,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:34:00Z,1,GSM6527305,male,Caudate putamen,SRP394927,C57BL/6JN,Caudate putamen
SRR21355240,RNA-Seq,300,7987486500,PRJNA875066,SAMN30602171,2937927481,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX17360881,Illumina NovaSeq 6000,GSM6527304,PAIRED,cDNA,TRANSCRIPTOMIC,49,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:04:00Z,1,GSM6527304,female,Caudate putamen,SRP394927,C57BL/6JN,Caudate putamen
SRR21355241,RNA-Seq,300,6477564300,PRJNA875066,SAMN30602244,2380886548,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX17360880,Illumina NovaSeq 6000,GSM6527217,PAIRED,cDNA,TRANSCRIPTOMIC,35,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:54:00Z,1,GSM6527217,male,Motor cortex,SRP394927,C57BL/6JN,Motor cortex
SRR21355242,RNA-Seq,300,4162732500,PRJNA875066,SAMN30602245,1551355324,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX17360879,Illumina NovaSeq 6000,GSM6527216,PAIRED,cDNA,TRANSCRIPTOMIC,34,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:37:00Z,1,GSM6527216,male,Motor cortex,SRP394927,C57BL/6JN,Motor cortex
SRR21355243,RNA-Seq,300,3252736800,PRJNA875066,SAMN30602246,1224759082,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX17360878,Illumina NovaSeq 6000,GSM6527215,PAIRED,cDNA,TRANSCRIPTOMIC,33,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:37:00Z,1,GSM6527215,male,Motor cortex,SRP394927,C57BL/6JN,Motor cortex
SRR21355244,RNA-Seq,300,3815918700,PRJNA875066,SAMN30602247,1426326199,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX17360877,Illumina NovaSeq 6000,GSM6527214,PAIRED,cDNA,TRANSCRIPTOMIC,32,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:35:00Z,1,GSM6527214,male,Motor cortex,SRP394927,C57BL/6JN,Motor cortex
SRR21355245,RNA-Seq,300,4858748700,PRJNA875066,SAMN30602248,1784007366,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX17360876,Illumina NovaSeq 6000,GSM6527212,PAIRED,cDNA,TRANSCRIPTOMIC,31,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:47:00Z,1,GSM6527212,male,Motor cortex,SRP394927,C57BL/6JN,Motor cortex
SRR21355246,RNA-Seq,300,2338102800,PRJNA875066,SAMN30602249,879784428,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX17360875,Illumina NovaSeq 6000,GSM6527211,PAIRED,cDNA,TRANSCRIPTOMIC,30,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:32:00Z,1,GSM6527211,male,Motor cortex,SRP394927,C57BL/6JN,Motor cortex
SRR21355247,RNA-Seq,300,6560007900,PRJNA875066,SAMN30602250,2414077403,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX17360874,Illumina NovaSeq 6000,GSM6527210,PAIRED,cDNA,TRANSCRIPTOMIC,3,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:03:00Z,1,GSM6527210,male,Motor cortex,SRP394927,C57BL/6JN,Motor cortex
SRR21355248,RNA-Seq,300,5340832800,PRJNA875066,SAMN30602251,1982809389,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,run.zq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX17360873,Illumina NovaSeq 6000,GSM6527209,PAIRED,cDNA,TRANSCRIPTOMIC,29,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:48:00Z,1,GSM6527209,male,Motor cortex,SRP394927,C57BL/6JN,Motor cortex
SRR21355249,RNA-Seq,300,7603170300,PRJNA875066,SAMN30602252,2814959314,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX17360872,Illumina NovaSeq 6000,GSM6527208,PAIRED,cDNA,TRANSCRIPTOMIC,28,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:09:00Z,1,GSM6527208,male,Motor cortex,SRP394927,C57BL/6JN,Motor cortex
SRR21355250,RNA-Seq,300,4418850300,PRJNA875066,SAMN30602253,1611542706,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX17360871,Illumina NovaSeq 6000,GSM6527207,PAIRED,cDNA,TRANSCRIPTOMIC,27,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:45:00Z,1,GSM6527207,male,Motor cortex,SRP394927,C57BL/6JN,Motor cortex
SRR21355251,RNA-Seq,300,1908363000,PRJNA875066,SAMN30602254,715804562,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX17360870,Illumina NovaSeq 6000,GSM6527206,PAIRED,cDNA,TRANSCRIPTOMIC,26,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:28:00Z,1,GSM6527206,male,Motor cortex,SRP394927,C57BL/6JN,Motor cortex
SRR21355252,RNA-Seq,300,2564023500,PRJNA875066,SAMN30602255,966143089,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX17360869,Illumina NovaSeq 6000,GSM6527204,PAIRED,cDNA,TRANSCRIPTOMIC,25,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:28:00Z,1,GSM6527204,male,Motor cortex,SRP394927,C57BL/6JN,Motor cortex
SRR21355253,RNA-Seq,300,4045564200,PRJNA875066,SAMN30602256,1494940953,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX17360868,Illumina NovaSeq 6000,GSM6527203,PAIRED,cDNA,TRANSCRIPTOMIC,24,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:43:00Z,1,GSM6527203,male,Motor cortex,SRP394927,C57BL/6JN,Motor cortex
SRR21355254,RNA-Seq,300,1969356300,PRJNA875066,SAMN30602257,747181768,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX17360867,Illumina NovaSeq 6000,GSM6527202,PAIRED,cDNA,TRANSCRIPTOMIC,23,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:28:00Z,1,GSM6527202,male,Motor cortex,SRP394927,C57BL/6JN,Motor cortex
SRR21355255,RNA-Seq,300,2906408700,PRJNA875066,SAMN30602258,1090653536,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX17360866,Illumina NovaSeq 6000,GSM6527201,PAIRED,cDNA,TRANSCRIPTOMIC,22,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:31:00Z,1,GSM6527201,male,Motor cortex,SRP394927,C57BL/6JN,Motor cortex
SRR21355256,RNA-Seq,300,6990124500,PRJNA875066,SAMN30602259,2549759802,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX17360865,Illumina NovaSeq 6000,GSM6527200,PAIRED,cDNA,TRANSCRIPTOMIC,21,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:07:00Z,1,GSM6527200,male,Motor cortex,SRP394927,C57BL/6JN,Motor cortex
SRR21355257,RNA-Seq,300,9072925200,PRJNA875066,SAMN30602260,3282816763,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX17360864,Illumina NovaSeq 6000,GSM6527199,PAIRED,cDNA,TRANSCRIPTOMIC,20,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-02T07:12:00Z,1,GSM6527199,male,Motor cortex,SRP394927,C57BL/6JN,Motor cortex
SRR21355258,RNA-Seq,300,7082368500,PRJNA875066,SAMN30602261,2621501118,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,run.zq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX17360863,Illumina NovaSeq 6000,GSM6527197,PAIRED,cDNA,TRANSCRIPTOMIC,2,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:01:00Z,1,GSM6527197,male,Motor cortex,SRP394927,C57BL/6JN,Motor cortex
SRR21355259,RNA-Seq,300,7055773800,PRJNA875066,SAMN30602262,2544072591,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX17360862,Illumina NovaSeq 6000,GSM6527196,PAIRED,cDNA,TRANSCRIPTOMIC,19,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:03:00Z,1,GSM6527196,male,Motor cortex,SRP394927,C57BL/6JN,Motor cortex
SRR21355260,RNA-Seq,300,5926043100,PRJNA875066,SAMN30602263,2181108282,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX17360861,Illumina NovaSeq 6000,GSM6527195,PAIRED,cDNA,TRANSCRIPTOMIC,18,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:58:00Z,1,GSM6527195,male,Motor cortex,SRP394927,C57BL/6JN,Motor cortex
SRR21355261,RNA-Seq,300,10939580400,PRJNA875066,SAMN30602264,3972522102,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX17360860,Illumina NovaSeq 6000,GSM6527194,PAIRED,cDNA,TRANSCRIPTOMIC,17,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-02T04:08:00Z,1,GSM6527194,male,Motor cortex,SRP394927,C57BL/6JN,Motor cortex
SRR21355262,RNA-Seq,300,6248607900,PRJNA875066,SAMN30602265,2244578529,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX17360859,Illumina NovaSeq 6000,GSM6527193,PAIRED,cDNA,TRANSCRIPTOMIC,16,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:51:00Z,1,GSM6527193,male,Motor cortex,SRP394927,C57BL/6JN,Motor cortex
SRR21355263,RNA-Seq,300,6938401800,PRJNA875066,SAMN30602266,2522825718,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX17360858,Illumina NovaSeq 6000,GSM6527191,PAIRED,cDNA,TRANSCRIPTOMIC,15,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:55:00Z,1,GSM6527191,male,Motor cortex,SRP394927,C57BL/6JN,Motor cortex
SRR21355264,RNA-Seq,300,10867086000,PRJNA875066,SAMN30602267,4171628850,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX17360857,Illumina NovaSeq 6000,GSM6527190,PAIRED,cDNA,TRANSCRIPTOMIC,14,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T09:08:00Z,1,GSM6527190,male,Motor cortex,SRP394927,C57BL/6JN,Motor cortex
SRR21355265,RNA-Seq,300,4762350000,PRJNA875066,SAMN30602316,1793166368,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX17360856,Illumina NovaSeq 6000,GSM6527133,PAIRED,cDNA,TRANSCRIPTOMIC,22,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:47:00Z,1,GSM6527133,male,Cerebellum,SRP394927,C57BL/6JN,Cerebellum
SRR21355266,RNA-Seq,300,7583402400,PRJNA875066,SAMN30602317,2865025949,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX17360855,Illumina NovaSeq 6000,GSM6527132,PAIRED,cDNA,TRANSCRIPTOMIC,21,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:11:00Z,1,GSM6527132,male,Cerebellum,SRP394927,C57BL/6JN,Cerebellum
SRR21355267,RNA-Seq,300,1583247900,PRJNA875066,SAMN30602318,590007503,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX17360854,Illumina NovaSeq 6000,GSM6527131,PAIRED,cDNA,TRANSCRIPTOMIC,20,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:25:00Z,1,GSM6527131,male,Cerebellum,SRP394927,C57BL/6JN,Cerebellum
SRR21355268,RNA-Seq,300,1857734400,PRJNA875066,SAMN30602319,701964395,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX17360853,Illumina NovaSeq 6000,GSM6527129,PAIRED,cDNA,TRANSCRIPTOMIC,2,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:22:00Z,1,GSM6527129,male,Cerebellum,SRP394927,C57BL/6JN,Cerebellum
SRR21355269,RNA-Seq,300,3435671400,PRJNA875066,SAMN30602320,1344054035,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX17360852,Illumina NovaSeq 6000,GSM6527128,PAIRED,cDNA,TRANSCRIPTOMIC,19,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:30:00Z,1,GSM6527128,male,Cerebellum,SRP394927,C57BL/6JN,Cerebellum
SRR21355270,RNA-Seq,300,1515589500,PRJNA875066,SAMN30602321,575763729,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX17360851,Illumina NovaSeq 6000,GSM6527127,PAIRED,cDNA,TRANSCRIPTOMIC,18,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:23:00Z,1,GSM6527127,male,Cerebellum,SRP394927,C57BL/6JN,Cerebellum
SRR21355271,RNA-Seq,300,5147632800,PRJNA875066,SAMN30602322,1872864219,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,run.zq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX17360850,Illumina NovaSeq 6000,GSM6527126,PAIRED,cDNA,TRANSCRIPTOMIC,17,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:58:00Z,1,GSM6527126,male,Cerebellum,SRP394927,C57BL/6JN,Cerebellum
SRR21355272,RNA-Seq,300,3730428600,PRJNA875066,SAMN30602323,1373645486,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX17360849,Illumina NovaSeq 6000,GSM6527125,PAIRED,cDNA,TRANSCRIPTOMIC,16,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:39:00Z,1,GSM6527125,male,Cerebellum,SRP394927,C57BL/6JN,Cerebellum
SRR21355273,RNA-Seq,300,2879780400,PRJNA875066,SAMN30602324,1090159896,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX17360848,Illumina NovaSeq 6000,GSM6527124,PAIRED,cDNA,TRANSCRIPTOMIC,15,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:36:00Z,1,GSM6527124,male,Cerebellum,SRP394927,C57BL/6JN,Cerebellum
SRR21355274,RNA-Seq,300,6460650000,PRJNA875066,SAMN30602325,2446784456,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX17360847,Illumina NovaSeq 6000,GSM6527123,PAIRED,cDNA,TRANSCRIPTOMIC,14,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:04:00Z,1,GSM6527123,male,Cerebellum,SRP394927,C57BL/6JN,Cerebellum
SRR21355275,RNA-Seq,300,3126369900,PRJNA875066,SAMN30602326,1168866102,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX17360846,Illumina NovaSeq 6000,GSM6527121,PAIRED,cDNA,TRANSCRIPTOMIC,13,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:40:00Z,1,GSM6527121,female,Cerebellum,SRP394927,C57BL/6JN,Cerebellum
SRR21355276,RNA-Seq,300,7219135500,PRJNA875066,SAMN30602327,2653678262,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX17360845,Illumina NovaSeq 6000,GSM6527120,PAIRED,cDNA,TRANSCRIPTOMIC,12,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:00:00Z,1,GSM6527120,male,Cerebellum,SRP394927,C57BL/6JN,Cerebellum
SRR21355277,RNA-Seq,300,4244521800,PRJNA875066,SAMN30602328,1536710036,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX17360844,Illumina NovaSeq 6000,GSM6527119,PAIRED,cDNA,TRANSCRIPTOMIC,11,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:42:00Z,1,GSM6527119,male,Cerebellum,SRP394927,C57BL/6JN,Cerebellum
SRR21355278,RNA-Seq,300,5788316100,PRJNA875066,SAMN30602329,2222437103,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX17360843,Illumina NovaSeq 6000,GSM6527118,PAIRED,cDNA,TRANSCRIPTOMIC,10,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:50:00Z,1,GSM6527118,female,Cerebellum,SRP394927,C57BL/6JN,Cerebellum
SRR21355279,RNA-Seq,300,7827589500,PRJNA875066,SAMN30602330,2854317064,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX17360842,Illumina NovaSeq 6000,GSM6527116,PAIRED,cDNA,TRANSCRIPTOMIC,1,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:12:00Z,1,GSM6527116,female,Cerebellum,SRP394927,C57BL/6JN,Cerebellum
SRR21355280,RNA-Seq,300,6672978000,PRJNA875066,SAMN30602331,2450387228,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX17360841,Illumina NovaSeq 6000,GSM6527115,PAIRED,cDNA,TRANSCRIPTOMIC,9,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:54:00Z,1,GSM6527115,male,Corpus callosum,SRP394927,C57BL/6JN,Corpus callosum
